Date,DateStr,DateNo,RecTime,ZT,RecNo,NrnNo,Geno,Prot,IApp,NEps,FR,Amp,PSD,RI,tau,C,Notes,Notebook,Page,RedCheck,
Sat Aug 31 00:00:00 2013,8312013,207,72844.336,,2,,,Unknown,,20,,,,,,,,,,,NO BORDER
Sat Aug 31 00:00:00 2013,8312013,207,73960.164,,3,,,Rest,0,2,0,nan,-51.96,,,,,,,,NO BORDER
Sat Aug 31 00:00:00 2013,8312013,207,74824.804,,4,,,Rest,0,3,0,nan,-57.14,,,,,,,,NO BORDER
Sat Aug 31 00:00:00 2013,8312013,207,76278.914,,5,,,Rest,0,2,0,nan,-52.61,,,,,,,,NO BORDER
Sat Aug 31 00:00:00 2013,8312013,207,76821.195,,6,,,Rest,0,9,4.56,15.41,-58.91,,,,,,,,NO BORDER
Sat Aug 31 00:00:00 2013,8312013,207,79691.304,,7,,,Rest,0,10,0,nan,-47.16,,,,,,,,NO BORDER
Sat Aug 31 00:00:00 2013,8312013,207,80371.476,,8,,,Unknown,,24,,,,,,,,,,,BORDER
Wed Oct  2 00:00:00 2013,10022013,208,61887.859,,0,,,Const,,1,,,,,,,"Const hold, data too long.",,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,61963.593,,1,,,Const,,1,,,,,,,"Const hold, data too long.",,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,62029.953,,2,,,Const,,1,,,,,,,"Const hold, data too long.",,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,62209.281,,3,,,Const,,1,,,,,,,"Const hold, data too long.",,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,62308.468,,4,,,Rest,0,7,1.06,-36.83,-49.42,,,,,,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,62756.546,,5,,,VClamp,,100,,,,,,,,,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,62975.687,,6,,,Const,,1,,,,,,,"Const hold, data too long.",,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,63433.296,,7,,,Rest,0,1,0.3,-27.95,-51.91,,,,,,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,71350.422,,8,,,Rest,0,1,0,nan,-60.99,,,,,,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,71424.86,,9,,,Const,,1,,,,,,,"Const hold, data too long.",,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,71499.156,,10,,,Const,,1,,,,,,,"Const hold, data too long.",,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,71692.688,,11,,,Rest,0,1,7.18,-41.35,-46.61,,,,,,,,NO BORDER
Wed Oct  2 00:00:00 2013,10022013,208,71775.297,,12,,,Rest,0,2,4.82,-36.68,-41.18,,,,,,,,BORDER
Sat Oct  5 00:00:00 2013,10052013,209,63905.781,,0,,,Rest,0,1,12.19,-35.64,-54.78,,,,,,,,NO BORDER
Sat Oct  5 00:00:00 2013,10052013,209,64045.25,,1,,,Rest,0,1,7.65,-44.26,-69.05,,,,,,,,NO BORDER
Sat Oct  5 00:00:00 2013,10052013,209,64157.86,,2,,,Rest,0,1,5.68,-44.51,-69.61,,,,,,,,NO BORDER
Sat Oct  5 00:00:00 2013,10052013,209,64253.766,,3,,,VClamp,,100,,,,,,,,,,,NO BORDER
Sat Oct  5 00:00:00 2013,10052013,209,64457.172,,4,,,VClamp,,100,,,,,,,,,,,NO BORDER
Sat Oct  5 00:00:00 2013,10052013,209,69417.203,,5,,,Rest,0,1,0.34,-24.77,-45.32,,,,,,,,NO BORDER
Sat Oct  5 00:00:00 2013,10052013,209,69494.25,,6,,,Rest,0,1,1.16,-24.8,-44.41,,,,,,,,NO BORDER
Sat Oct  5 00:00:00 2013,10052013,209,69626.953,,7,,,VClamp,,85,,,,,,,,,,,NO BORDER
Sat Oct  5 00:00:00 2013,10052013,209,69805.672,,8,,,VClamp,,66,,,,,,,,,,,NO BORDER
Sat Oct  5 00:00:00 2013,10052013,209,69949.969,,9,,,VClamp,,34,,,,,,,,,,,NO BORDER
Sat Oct  5 00:00:00 2013,10052013,209,70092.766,,10,,,Rest,0,1,1.88,-24.94,-44.06,,,,,,,,BORDER
Thu Oct 10 00:00:00 2013,10102013,210,56141.234,,0,,,Rest,0,1,0,nan,-9.91,,,,,,,,NO BORDER
Thu Oct 10 00:00:00 2013,10102013,210,64124,,1,,,Rest,0,1,0,nan,-2.9,,,,,,,,NO BORDER
Thu Oct 10 00:00:00 2013,10102013,210,64195.593,,2,,,Rest,0,2,0,nan,-2.08,,,,,,,,BORDER
Fri Oct 11 00:00:00 2013,10112013,211,61073.5,,0,,,Rest,0,1,0.16,-43.03,-53.58,,,,,,,,NO BORDER
Fri Oct 11 00:00:00 2013,10112013,211,61136.312,,1,,,Rest,0,1,0.26,-44.31,-54.16,,,,,,,,NO BORDER
Fri Oct 11 00:00:00 2013,10112013,211,61199.734,,2,,,Rest,0,1,0,nan,-53.12,,,,,,,,NO BORDER
Fri Oct 11 00:00:00 2013,10112013,211,62891.156,,3,,,Rest,0,1,0,nan,6.03,,,,,,,,BORDER
Thu Oct 24 00:00:00 2013,10242013,213,51051.437,,0,,,Rest,0,10,0,nan,-47.25,,,,,,,,NO BORDER
Thu Oct 24 00:00:00 2013,10242013,213,61769.937,,1,,,VClamp,,100,,,,,,,,,,,NO BORDER
Thu Oct 24 00:00:00 2013,10242013,213,61976.234,,2,,,VClamp,,58,,,,,,,,,,,NO BORDER
Thu Oct 24 00:00:00 2013,10242013,213,68205.5,,3,,,VClamp,,90,,,,,,,,,,,BORDER
Fri Oct 25 00:00:00 2013,10252013,214,54332.625,,0,,,VClamp,,100,,,,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,54532.984,,1,,,VClamp,,100,,,,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,54733.328,,2,,,VClamp,,100,,,,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,54952.484,,3,,,Rest,0,1,1.19,-6.04,-45.78,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,56323.89,,4,,,VClamp,,100,,,,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,56538.312,,5,,,VClamp,,4,,,,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,56554.953,,6,,,VClamp,,7,,,,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,56586.718,,7,,,Rest,0,2,23.38,-8.59,-19.92,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,62815.328,,8,,,Rest,0,1,0.71,-14.36,-17.98,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,72138.484,,9,,,Rest,0,1,0,nan,5.98,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,72394.484,,10,,,Rest,0,1,5.08,9.84,5.98,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,72990.453,,11,,,Rest,0,1,0,nan,5.99,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,73663.562,,12,,,Rest,0,1,0,nan,5.54,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,74407.093,,13,,,Rest,0,1,0,nan,6.02,,,,,,,,NO BORDER
Fri Oct 25 00:00:00 2013,10252013,214,74921.515,,14,,,Rest,0,1,0,nan,6,,,,,,,,BORDER
Thu Oct 31 00:00:00 2013,10312013,215,59013.718,,0,,,Rest,0,1,15.41,6.77,1.7,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,59078.156,,1,,,Rest,0,1,12.53,7.07,2.15,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,60387.328,,2,,,Rest,0,1,0,nan,-4.55,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,68030.265,,3,,,Rest,0,1,1.09,-6.96,-47.94,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,68093.343,,4,,,Rest,0,1,0,nan,-47.55,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,68166.906,,5,,,Rest,0,1,0,nan,-46.43,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,69515.812,,6,,,Rest,0,1,0,nan,-59.75,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,69676.296,,7,,,Rest,0,1,1.24,-17.52,-45.7,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,69765.437,,8,,,Rest,0,1,3.72,-16.94,-43.02,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,69905,,9,,,Rest,0,1,2.55,-17.42,-44.53,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,70919.718,,10,,,Rest,0,1,0,nan,-44.2,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,72506.468,,11,,,Rest,0,1,0,nan,-61.07,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,72577.046,,12,,,Rest,0,1,0,nan,-63.96,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,72664.656,,13,,,Rest,0,1,0,nan,-64.7,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,72829.125,,14,,,Rest,0,1,1.76,5.54,-49.16,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,73026.921,,15,,,Rest,0,1,0.44,3.56,-51.47,,,,,,,,NO BORDER
Thu Oct 31 00:00:00 2013,10312013,215,73617.703,,16,,,Rest,0,1,1.26,-20.47,-26.31,,,,,,,,BORDER
Wed Nov  6 00:00:00 2013,11062013,216,47397.812,,0,,,Rest,0,1,0,nan,-2.18,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,48132.5,,1,,,Rest,0,1,4.59,-10.6,-36.41,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,49015.343,,2,,,Rest,0,1,2.78,-64.27,-95.66,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,49110.671,,3,,,Rest,0,1,2.59,-63.35,-97.27,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,49216.125,,4,,,Rest,0,1,2.72,-62.84,-97.81,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,49378.187,,5,,,VClamp,,1,,,,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,49414.453,,6,,,VClamp,,34,,,,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,57915.437,,7,,,Rest,0,1,16.88,-17,-32.75,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,57982.25,,8,,,Rest,0,1,14.22,-18.36,-32.96,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,58050.343,,9,,,Rest,0,3,7.88,-20.99,-36.82,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,58260.093,,10,,,Rest,0,1,4.46,-24.47,-42.02,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,59441.718,,11,,,Rest,0,1,8.17,-25.28,-43.51,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,59509.265,,12,,,Rest,0,4,6.08,-25.88,-41.19,,,,,,,,NO BORDER
Wed Nov  6 00:00:00 2013,11062013,216,59857.234,,13,,,VClamp,,100,,,,,,,,,,,BORDER
Thu Nov  7 00:00:00 2013,11072013,217,64185.937,,0,,,Rest,0,1,0.69,-16.11,-24.06,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,64736.937,,1,,,Rest,0,1,0,nan,-39.07,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,65264.562,,2,,,Rest,0,1,0,nan,-52.13,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,65670.343,,3,,,Rest,0,1,11,-13.59,-40.81,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,65887.546,,4,,,Rest,0,1,2.52,-19.11,-44.22,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,67950.984,,5,,,Rest,0,1,23.19,-23.62,-54.18,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,70371,,6,,,Rest,0,1,1.01,-7.49,-46,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,70440.265,,7,,,Rest,0,7,1.94,-6.62,-44.52,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,70946.718,,8,,,Rest,0,1,2.67,-11.63,-47.65,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,71023.546,,9,,,Rest,0,6,3.48,-10.97,-44.95,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,71447.437,,10,,,VClamp,,100,,,,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,71648.843,,11,,,VClamp,,100,,,,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,71992.14,,12,,,Rest,0,1,0.9,-20.66,-48.55,,,,,,,,NO BORDER
Thu Nov  7 00:00:00 2013,11072013,217,72057.562,,13,,,Rest,0,1,0,nan,-42.45,,,,,,,,BORDER
Fri Nov  8 00:00:00 2013,11082013,218,50037.812,,0,,,Rest,0,7,0,nan,-69.57,,,,,,,,NO BORDER
Fri Nov  8 00:00:00 2013,11082013,218,51135.171,,1,,,Rest,0,1,0,nan,-36.15,,,,,,,,NO BORDER
Fri Nov  8 00:00:00 2013,11082013,218,52268.453,,2,,,Rest,0,1,0,nan,-57.04,,,,,,,,BORDER
Wed Nov 20 00:00:00 2013,11202013,219,59430.135,,0,,,Rest,0,1,0,nan,-5.9,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,60015.604,,1,,,Rest,0,1,0,nan,-55.56,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,60091.573,,2,,,Rest,0,1,0,nan,-61.43,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,60172.51,,3,,,Rest,0,1,0,nan,-63.4,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,60454.229,,4,,,Rest,0,1,0,nan,-52.27,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,60517.745,,5,,,Rest,0,1,0,nan,-51.39,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,60581.401,,6,,,Rest,0,1,0,nan,-50.13,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,61769.963,,7,,,Rest,0,1,0,nan,-47.25,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,61860.104,,8,,,Rest,0,1,0,nan,-46.57,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,61923.198,,9,,,Rest,0,1,0.17,17.52,-46.96,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,61989.635,,10,,,Rest,0,1,0.51,12.21,-47.14,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,62059.588,,11,,,Rest,0,4,0.27,13.86,-47.35,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,62326.198,,12,,,Rest,0,1,0.27,11.21,-46.75,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,62393.745,,13,,,Rest,0,1,0.44,13,-46.74,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,62456.292,,14,,,Rest,0,1,0.19,13.37,-47.13,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,62521.198,,15,,,Rest,0,1,0.94,8.08,-47.43,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,63448.307,,16,,,Rest,0,4,3.02,21.4,-53.36,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,64869.963,,17,,,Rest,0,10,0,nan,-60.45,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,65550.385,,18,,,Rest,0,10,0.07,-44.65,-50.94,,,,,,,,NO BORDER
Wed Nov 20 00:00:00 2013,11202013,219,66174.354,,19,,,Rest,0,2,0,nan,-48.11,,,,,,,,BORDER
Thu Nov 21 00:00:00 2013,11212013,220,60267.01,,0,,,Rest,0,1,4.76,38.93,-60.16,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,60336.682,,1,,,Rest,0,3,3.94,35.75,-61.75,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,60557.76,,2,,,Rest,0,1,0,nan,-57.23,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,60626.135,,3,,,Rest,0,4,0.03,48.44,-59.06,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,60915.588,,4,,,Rest,0,1,0,nan,-60.28,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,60986.588,,5,,,Rest,0,5,0.02,44.14,-61.47,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,61307.542,,6,,,Rest,0,1,2.98,42.38,-65.16,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,61370.635,,7,,,Rest,0,1,0.77,44.05,-62.14,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,61433.417,,8,,,Rest,0,1,0.13,46.79,-65.32,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,61495.885,,9,,,Rest,0,1,0.23,45.24,-68.42,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,61571.057,,10,,,Rest,0,1,0.21,44.28,-66.59,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,61639.229,,11,,,Rest,0,8,0.28,42.45,-65.05,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,63030.729,,12,,,Rest,0,1,0.25,45.03,-57.2,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,63096.932,,13,,,Rest,0,1,0.16,42.78,-54.66,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,63165.432,,14,,,Rest,0,10,9.96,17.42,-50.4,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,65263.823,,15,,,Rest,0,1,3.89,33.85,-46.84,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,65332.088,,16,,,Rest,0,1,4.16,32.2,-46.36,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,65428.604,,17,,,Rest,0,3,0,nan,-48.98,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,65631.542,,18,,,Rest,0,1,0.65,25.44,-49.77,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,65697.167,,19,,,Rest,0,1,0.68,26,-48.69,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,65760.948,,20,,,Rest,0,1,1.27,25.24,-48.37,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,66294.307,,21,,,Rest,0,1,1.12,22.69,-49.36,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,66426.932,,22,,,Rest,0,1,0.69,22.64,-50.34,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,66547.432,,23,,,Rest,0,1,2.17,17.38,-47.99,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,66667.51,,24,,,Rest,0,1,2.73,14.92,-44.62,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,67666.667,,25,,,Rest,0,1,0.56,-65.93,-66.45,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,67816.135,,26,,,Rest,0,1,0,nan,-58.55,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,67938.088,,27,,,Rest,0,1,0.02,35.35,-57,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,68058.198,,28,,,Rest,0,1,0.11,36.29,-34.63,,,,,,,,NO BORDER
Thu Nov 21 00:00:00 2013,11212013,220,69089.01,,29,,,Rest,0,1,0,nan,-53.41,,,,,,,,BORDER
Mon Jan 27 00:00:00 2014,1272014,221,64853.626,,0,,,Rest,0,4,0.07,15.52,-63.71,,,,,,,,NO BORDER
Mon Jan 27 00:00:00 2014,1272014,221,65327.666,,1,,,DplSteps,,5,,,,,,,,,,,NO BORDER
Mon Jan 27 00:00:00 2014,1272014,221,65639.51,,2,,,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-74.64, -80.49, -84.09, -89.12, -94.55, -99.87, -102.53, -108.11, -113.64, -119.58, -124.29, -131.17",1,12.62,12.64,,,,,BORDER
Tue Jan 28 00:00:00 2014,1282014,222,59351.973,,0,,,Rest,0,1,8.64,-17.25,-36.36,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,59452.129,,1,,,Rest,0,1,2.3,32.64,-59.22,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,59545.27,,2,,,DplSteps,,2,,,,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,59705.988,,3,,,DplSteps,,2,,,,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,60589.16,,4,,,Rest,0,1,0,nan,-55.86,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,60663.129,,5,,,DplSteps,,5,,,,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,60972.442,,6,,,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-64.35, -78.41, -86.60, -97.90, -108.72, -120.76, -126.73, -136.63, -146.46, -154.16, -158.67, -151.27",1.87,12.65,6.76,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,61677.535,,7,,,Rest,0,1,0.05,46.09,-46.73,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,61748.879,,8,,,DplSteps,,5,,,,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,62083.817,,9,,,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-60.63, -67.46, -73.41, -80.34, -86.47, -92.53, -96.85, -102.15, -106.52, -114.87, -120.81, -126.31",1.12,18.03,16.05,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,62416.192,,10,,,Rest,0,1,0.35,16.85,-47.15,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,62485.91,,11,,,Rest,0,10,0.48,16.2,-48.75,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,63100.535,,12,,,Rest,0,10,0.29,-66.76,-70.91,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,64061.442,,13,,,Unknown,,80,,,,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,67912.91,,14,,,Rest,0,1,0,nan,-50.91,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,67985.926,,15,,,DplSteps,,5,,,,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,68298.551,,16,,,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-49.71, -55.26, -58.97, -64.24, -71.12, -76.61, -80.89, -83.95, -89.80, -95.48, -100.38, -103.56",1.02,11.64,11.36,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,68735.785,,17,,,Rest,0,1,0,nan,-59.24,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,68828.629,,18,,,DplSteps,,5,,,,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,69144.723,,19,,,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-65.14, -75.16, -84.44, -98.51, -119.83, -125.79, -144.39, -152.63, -152.21, -157.13, -168.12, -176.73",2.41,22.73,9.43,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,69872.02,,20,,,Rest,0,1,0,nan,-48.79,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,69943.176,,21,,,DplSteps,,5,,,,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,70251.504,,22,,,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-47.28, -51.65, -54.65, -60.39, -64.16, -70.23, -74.04, -80.85, -86.52, -95.27, -98.68, -105.23",1.08,13.58,12.58,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,70714.738,,23,,,Rest,0,1,0,nan,-44.8,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,70785.785,,24,,,DplSteps,,5,,,,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,71104.379,,25,,,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-46.30, -59.54, -68.82, -81.23, -91.20, -96.65, -112.74, -119.71, -137.27, -154.06, -152.43, -161.94",2.16,12.83,5.94,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,71250.348,,26,,,Rest,0,9,0.13,13.38,-47.89,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,71810.707,,27,,,Rest,0,8,0.04,-3.9,-41.42,,,,,,,,NO BORDER
Tue Jan 28 00:00:00 2014,1282014,222,72358.207,,28,,,Unknown,,44,,,,,,,,,,,BORDER
Wed Jan 29 00:00:00 2014,1292014,223,57174.551,,0,,,Rest,0,2,0,nan,-57.29,,,,,,,,NO BORDER
Wed Jan 29 00:00:00 2014,1292014,223,57332.848,,1,,,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-52.96, -65.10, -69.12, -72.08, -85.20, -84.34, -90.84, -104.71, -121.51, -124.12, -126.71, -144.78",1.55,26.31,17.01,,,,,NO BORDER
Wed Jan 29 00:00:00 2014,1292014,223,61477.551,,2,,,Rest,0,1,0.04,-69,-84.13,,,,,,,,NO BORDER
Wed Jan 29 00:00:00 2014,1292014,223,61548.77,,3,,,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00",7,,,"-81.30, -113.07, -128.90, -160.19, -182.67, -180.00, -171.53",4.55,29.31,6.45,,,,,NO BORDER
Wed Jan 29 00:00:00 2014,1292014,223,61622.926,,4,,,Rest,0,2,0,nan,-69.92,,,,,,,,NO BORDER
Wed Jan 29 00:00:00 2014,1292014,223,61756.067,,5,,,DplSteps,,5,,,,,,,,,,,NO BORDER
